,District,Const,WParty,WVotes,Age,TurnOut%
851,धनुषा,धनुषा-1,Independent,195,46,55.66713780835792
852,धनुषा,धनुषा-1,Naya Shakti Party Nepal,116,39,58.64700072468685
853,धनुषा,धनुषा-1,Bibeksheel Sajha Party,103,62,55.636290606890974
854,धनुषा,धनुषा-1,Nepal Communist Party (UML),97,30,61.91105517492656
855,धनुषा,धनुषा-1,Rastriya Janamukti Party,87,36,62.60639571716744
856,धनुषा,धनुषा-1,Independent,54,27,59.13564186576198
857,धनुषा,धनुषा-1,Independent,49,30,50.77531876365607
858,धनुषा,धनुषा-1,Independent,42,45,57.62627947368359
859,धनुषा,धनुषा-1,Independent,33,44,64.13051326940665
860,धनुषा,धनुषा-1,Independent,27,51,54.51051888758512
861,धनुषा,धनुषा-1,Independent,25,51,57.19046304631807
862,धनुषा,धनुषा-1,Independent,19,34,61.06482188186092
863,धनुषा,धनुषा-1,Independent,13,36,52.743559653113465
864,धनुषा,धनुषा-1,Independent,12,49,52.77502247740757
865,धनुषा,धनुषा-1,Independent,11,30,53.84316303427652
866,धनुषा,धनुषा-2,Nepal Communist Party (UML),12800,47,66.97538360730543
867,धनुषा,धनुषा-2,Nepali Congress,11549,60,54.46984215100099
868,धनुषा,धनुषा-2,Federal Socialist Forum Nepal,7940,43,59.655457297112
869,धनुषा,धनुषा-2,Nepal Federal Socialist Party,183,27,61.32766982549706
870,धनुषा,धनुषा-2,Rastriya Prajatantra Party,145,52,57.56049932910892
871,धनुषा,धनुषा-2,Naya Shakti Party Nepal,139,40,55.98415059125176
872,धनुषा,धनुषा-2,Independent,51,31,54.626450884417466
873,धनुषा,धनुषा-2,Independent,36,39,60.79615931706646
874,धनुषा,धनुषा-2,Independent,35,48,67.25044444423362
875,धनुषा,धनुषा-2,Independent,25,32,50.43150309912309
876,धनुषा,धनुषा-2,Independent,24,49,50.42961196834045
877,धनुषा,धनुषा-2,Independent,17,45,51.18070702279336
878,धनुषा,धनुषा-2,Independent,16,32,51.17527769691869
879,धनुषा,धनुषा-2,Independent,12,29,50.91870981603932
880,धनुषा,धनुषा-2,Independent,10,62,53.45701272528757
881,Mahottari,Mahottari-1,Nepal Communist Party (UML),10282,52,67.18786566691561
882,Mahottari,Mahottari-1,Nepali Congress,9031,40,51.80264225883271
883,Mahottari,Mahottari-1,Rastriya Janata Party Nepal,6482,35,52.01877003057446
884,Mahottari,Mahottari-1,Nepal Communist Party (Maoist Center),1918,50,62.85365718980257
885,Mahottari,Mahottari-1,Rastriya Janamukti Party,180,63,59.65122861025397
886,Mahottari,Mahottari-1,Rastriya Prajatantra Party,78,68,59.825004667574966
887,Mahottari,Mahottari-1,Unified Rastriya Prajatantra Party (Nationalist),69,33,54.04275221561047
888,Mahottari,Mahottari-1,Independent,28,31,51.40268187628935
889,Mahottari,Mahottari-1,Independent,14,46,54.50865795635245
890,Mahottari,Mahottari-1,Independent,12,42,50.22970666811906
891,Mahottari,Mahottari-1,Independent,1,53,50.485473426888205
892,Mahottari,Mahottari-2,Nepal Communist Party (Maoist Center),10093,44,62.40434231325243
893,Mahottari,Mahottari-2,Federal Socialist Forum Nepal,9668,52,65.84702952228581
894,Mahottari,Mahottari-2,Nepali Congress,5405,57,57.85444814404151
895,Mahottari,Mahottari-2,Unified Rastriya Prajatantra Party (Nationalist),148,38,64.7564774289903
896,Mahottari,Mahottari-2,Naya Shakti Party Nepal,134,48,60.41684226891271
897,Mahottari,Mahottari-2,Independent,98,35,62.7991668093274
898,Mahottari,Mahottari-2,Independent,48,31,62.80699796239784
899,Mahottari,Mahottari-2,Independent,22,40,66.41265694716309
900,Mahottari,Mahottari-2,Independent,19,40,54.7282807046952
901,Mahottari,Mahottari-2,Independent,17,30,64.35955255187334
902,Mahottari,Mahottari-2,Independent,16,32,52.648433871430896
903,Mahottari,Mahottari-2,Independent,15,37,62.99302957067719
904,Mahottari,Mahottari-2,Independent,10,45,60.67311468955497
905,Mahottari,Mahottari-2,Independent,9,45,56.3510054461864
906,Mahottari,Mahottari-2,Independent,7,30,57.13766752759666
907,Mahottari,Mahottari-1,Rastriya Janata Party Nepal,14456,50,52.27949695022404
908,Mahottari,Mahottari-1,Nepali Congress,6478,54,67.20663286252105
909,Mahottari,Mahottari-1,Nepal Communist Party (Maoist Center),4132,58,60.03251185928677
910,Mahottari,Mahottari-1,Independent,155,47,54.28247906750836
911,Mahottari,Mahottari-1,Unified Rastriya Prajatantra Party (Nationalist),152,36,67.32576878734534
912,Mahottari,Mahottari-1,Naya Shakti Party Nepal,94,34,57.27094098494431
913,Mahottari,Mahottari-1,Independent,80,66,64.55452879458896
914,Mahottari,Mahottari-1,Independent,21,29,54.56165655828013
915,Mahottari,Mahottari-2,Rastriya Janata Party Nepal,15440,51,67.2001911955891
916,Mahottari,Mahottari-2,Nepali Congress,6497,57,60.68793877881915
917,Mahottari,Mahottari-2,Nepal Communist Party (Maoist Center),1708,44,56.084753938073696
918,Mahottari,Mahottari-2,Independent,550,45,59.54947989599021
919,Mahottari,Mahottari-2,Nepal Communist Party (UML),348,76,58.095653954465774
920,Mahottari,Mahottari-2,Nepal Federal Socialist Party,335,49,52.94507124144595
921,Mahottari,Mahottari-2,Naya Shakti Party Nepal,272,63,50.67123102578106
922,Mahottari,Mahottari-2,Independent,249,51,56.86814651798502
923,Mahottari,Mahottari-2,Independent,115,62,66.98159838183805
924,Mahottari,Mahottari-2,Rastriya Prajatantra Party,107,36,55.51570351029913
925,Mahottari,Mahottari-2,Independent,38,55,56.95138179081873
926,Mahottari,Mahottari-2,Independent,34,41,53.27440156299315
927,Mahottari,Mahottari-2,Independent,29,45,61.60687696007425
928,Mahottari,Mahottari-2,Youth Nepal Party,24,62,54.74900579553292
929,Mahottari,Mahottari-2,Independent,14,67,54.174507552053775
930,Mahottari,Mahottari-2,Independent,12,32,67.01601982279196
931,Mahottari,Mahottari-2,Independent,10,38,61.94838341975091
932,Mahottari,Mahottari-2,Independent,9,49,53.763399161308485
933,Mahottari,Mahottari-2,Independent,8,48,59.616226265486006
934,Mahottari,Mahottari-2,Independent,7,59,65.92827197395187
935,Mahottari,Mahottari-2,Independent,6,36,56.40078291052602
936,Mahottari,Mahottari-1,Rastriya Janata Party Nepal,9114,40,61.58429313639432
937,Mahottari,Mahottari-1,Nepal Communist Party (Maoist Center),5510,47,54.18630077195611
938,Mahottari,Mahottari-1,Independent,3479,43,54.417999940981645
939,Mahottari,Mahottari-1,Nepali Congress,3435,52,50.14921890642963
940,Mahottari,Mahottari-1,Naya Shakti Party Nepal,369,56,53.22798243251847
941,Mahottari,Mahottari-1,Deshbhakta Janaganatantrik Morcha Nepal,337,49,54.092625409953
942,Mahottari,Mahottari-1,Bahujan Shakti Party,165,47,58.47343627160277
943,Mahottari,Mahottari-1,Independent,161,42,58.69620907508644
944,Mahottari,Mahottari-1,Independent,60,38,52.32395161910211
945,Mahottari,Mahottari-1,Independent,50,37,58.45546415592698
946,Mahottari,Mahottari-1,Independent,34,39,58.81320116492075
947,Mahottari,Mahottari-1,Independent,33,38,57.02444192633836
948,Mahottari,Mahottari-1,Independent,31,54,62.552071018856736
949,Mahottari,Mahottari-1,Independent,26,34,51.98640133051769
950,Mahottari,Mahottari-1,Independent,22,43,58.24094228181941
951,Mahottari,Mahottari-2,Rastriya Janata Party Nepal,7430,38,58.7768596763175
952,Mahottari,Mahottari-2,Independent,5598,45,56.10967247220345
953,Mahottari,Mahottari-2,Nepali Congress,1921,48,50.832398765324136
954,Mahottari,Mahottari-2,Bahujan Shakti Party,1610,48,67.14595285651517
955,Mahottari,Mahottari-2,Independent,1216,52,54.19947553067252
956,Mahottari,Mahottari-2,Nepal Communist Party (UML),1123,57,55.14435010399361
957,Mahottari,Mahottari-2,Independent,735,53,66.67678958529929
958,Mahottari,Mahottari-2,Independent,570,44,63.85159231432478
959,Mahottari,Mahottari-2,Rastriya Prajatantra Party (Democratic),516,50,64.25158763417387
960,Mahottari,Mahottari-2,Independent,483,48,51.83694412857059
961,Mahottari,Mahottari-2,Nepali Janata Dal,358,26,58.174771232449935
962,Mahottari,Mahottari-2,Rastriya Prajatantra Party,222,66,55.61967733068701
963,Mahottari,Mahottari-2,Independent,201,27,58.43428390549402
964,Mahottari,Mahottari-2,Rastriya Janamukti Party,151,59,57.84520950957651
965,Mahottari,Mahottari-2,Deshbhakta Janaganatantrik Morcha Nepal,58,41,56.04661311324031
966,Mahottari,Mahottari-2,Naya Shakti Party Nepal,50,36,59.95013620576925
967,Mahottari,Mahottari-2,Independent,44,52,57.51052899606578
968,Mahottari,Mahottari-2,Independent,36,44,56.174186605913086
969,Mahottari,Mahottari-2,Independent,31,38,54.36889737475913
970,Mahottari,Mahottari-2,Independent,27,33,57.11463748390365
971,Mahottari,Mahottari-2,Independent,25,36,54.041099019978525
972,Mahottari,Mahottari-2,Independent,21,49,58.91959830425903
973,Mahottari,Mahottari-2,Independent,21,33,55.26954473781356
974,Mahottari,Mahottari-2,Nepal Socialist Party (Lohiawadi),17,38,65.60921797801595
975,Mahottari,Mahottari-2,Independent,17,40,66.69054600516415
976,Mahottari,Mahottari-2,Independent,13,44,52.65634076959081
977,Mahottari,Mahottari-2,Independent,12,26,60.97746907632015
978,Mahottari,Mahottari-2,Independent,11,31,66.59935699880478
979,Mahottari,Mahottari-2,Independent,11,66,64.79022214643567
980,Mahottari,Mahottari-2,Independent,10,44,50.27154042198241
981,Mahottari,Mahottari-2,Independent,6,41,57.14158445970422
982,Mahottari,Mahottari-2,Independent,6,60,65.11002126617602
983,Mahottari,Mahottari-1,Federal Socialist Forum Nepal,9277,45,60.60175033000033
984,Mahottari,Mahottari-1,Nepali Congress,7393,72,64.42456881167585
985,Mahottari,Mahottari-1,Nepal Communist Party (Maoist Center),6626,38,50.25370571374188
986,Mahottari,Mahottari-1,Bahujan Shakti Party,890,30,58.45221797901821
987,Mahottari,Mahottari-1,Deshbhakta Janaganatantrik Morcha Nepal,442,54,58.17006609320835
988,Mahottari,Mahottari-1,Nepal Communist Party (UML),395,47,67.41682607644113
989,Mahottari,Mahottari-1,Naya Shakti Party Nepal,145,51,59.15681467685546
990,Mahottari,Mahottari-1,Independent,117,38,62.06851572616316
991,Mahottari,Mahottari-1,Rastriya Janamukti Party,110,53,57.61079103829135
992,Mahottari,Mahottari-1,Bahujan Samaj Party Nepal,101,30,64.75230268214372
993,Mahottari,Mahottari-1,Unified Rastriya Prajatantra Party (Nationalist),68,54,57.82180864502816
994,Mahottari,Mahottari-1,Independent,61,38,62.76878903391056
995,Mahottari,Mahottari-1,Independent,58,45,50.452387869280855
996,Mahottari,Mahottari-1,Independent,34,53,64.26376821976613
997,Mahottari,Mahottari-1,Independent,33,31,66.41132434563731
998,Mahottari,Mahottari-1,Independent,19,26,56.38143620231258
999,Mahottari,Mahottari-1,Independent,18,39,54.97507936678071
1000,Mahottari,Mahottari-1,Independent,12,30,50.56423085057113
1001,Mahottari,Mahottari-2,Federal Socialist Forum Nepal,7555,36,67.25864243899304
1002,Mahottari,Mahottari-2,Nepal Communist Party (UML),5079,39,57.95977680056975
1003,Mahottari,Mahottari-2,Nepali Congress,4567,45,52.468703256986544
1004,Mahottari,Mahottari-2,Independent,2477,40,59.09883719778008
1005,Mahottari,Mahottari-2,Independent,1615,45,61.285232515099615
1006,Mahottari,Mahottari-2,Independent,1534,35,56.58536147415435
1007,Mahottari,Mahottari-2,Independent,801,46,63.33432388621159
1008,Mahottari,Mahottari-2,Naya Shakti Party Nepal,465,64,53.71542961377365
1009,Mahottari,Mahottari-2,Deshbhakta Janaganatantrik Morcha Nepal,321,52,57.70919797388535
1010,Mahottari,Mahottari-2,Bahujan Shakti Party,281,52,56.9259675904579
1011,Mahottari,Mahottari-2,Unified Rastriya Prajatantra Party (Nationalist),199,64,61.907815827518455
1012,Mahottari,Mahottari-2,Rastriya Prajatantra Party,182,43,63.59311142488863
1013,Mahottari,Mahottari-2,Independent,62,31,56.82612684126618
1014,Mahottari,Mahottari-2,Independent,49,33,54.44169742269556
1015,Mahottari,Mahottari-2,Independent,46,68,66.57462501090863
1016,Mahottari,Mahottari-2,Independent,45,47,56.10812119502381
1017,Mahottari,Mahottari-2,Independent,44,29,59.49128955969007
1018,Mahottari,Mahottari-2,Independent,38,40,65.72433906662064
1019,Mahottari,Mahottari-2,Independent,32,34,58.326141703308814
1020,Mahottari,Mahottari-2,Independent,23,52,55.06034050667661
1021,Mahottari,Mahottari-2,Independent,21,31,50.15501686604712
1022,Mahottari,Mahottari-2,"Dalit, Muslim Janshakti Party",21,40,61.39100552946341
1023,Mahottari,Mahottari-2,Independent,13,54,57.54623244631619
1024,Mahottari,Mahottari-2,Independent,9,36,65.5881074907752
1025,Sarlahi,Sarlahi-1,Rastriya Janata Party Nepal,12603,38,57.74079512631641
1026,Sarlahi,Sarlahi-1,Nepal Communist Party (Maoist Center),8893,61,61.55556140314879
1027,Sarlahi,Sarlahi-1,Nepali Congress,6479,49,60.14028042576575
1028,Sarlahi,Sarlahi-1,Independent,2249,54,53.05862539382757
1029,Sarlahi,Sarlahi-1,Independent,270,66,67.43919034973823
1030,Sarlahi,Sarlahi-1,Independent,267,32,56.32544579011582
1031,Sarlahi,Sarlahi-1,Rastriya Prajatantra Party,263,58,62.861238188388064
1032,Sarlahi,Sarlahi-1,Naya Shakti Party Nepal,145,52,59.2390485604134
1033,Sarlahi,Sarlahi-1,Nepal Workers and Peasants Party,84,71,50.3928697741178
1034,Sarlahi,Sarlahi-1,Independent,48,38,67.19372609787851
1035,Sarlahi,Sarlahi-1,Independent,40,59,63.75879561224675
1036,Sarlahi,Sarlahi-1,Independent,25,43,61.82045924739366
1037,Sarlahi,Sarlahi-1,Independent,25,56,55.09767364974621
1038,Sarlahi,Sarlahi-1,Independent,17,42,50.224337755672025
1039,Sarlahi,Sarlahi-1,Independent,16,43,52.05145707992013
1040,Sarlahi,Sarlahi-1,Independent,15,54,60.24359652235051
1041,Sarlahi,Sarlahi-2,Nepal Communist Party (UML),15363,39,53.18836343665562
1042,Sarlahi,Sarlahi-2,Nepali Congress,9197,47,65.71264214811652
1043,Sarlahi,Sarlahi-2,Rastriya Janata Party Nepal,8808,60,64.56117678771425
1044,Sarlahi,Sarlahi-2,Rastriya Prajatantra Party,280,32,53.10401800500829
1045,Sarlahi,Sarlahi-2,Nepal Federal Socialist Party,201,48,62.12423782889755
1046,Sarlahi,Sarlahi-2,Deshbhakta Janaganatantrik Morcha Nepal,164,38,60.0947040149284
1047,Sarlahi,Sarlahi-2,Unified Rastriya Prajatantra Party (Nationalist),99,47,60.41009972403031
1048,Sarlahi,Sarlahi-2,Nepal Workers and Peasants Party,57,36,60.43595776238336
1049,Sarlahi,Sarlahi-2,Independent,32,39,59.70452415730915
1050,Sarlahi,Sarlahi-2,"Dalit, Muslim Janshakti Party",15,38,59.68973882558083
1051,Sarlahi,Sarlahi-2,Independent,14,61,63.6651538415421
1052,Sarlahi,Sarlahi-2,Liberal Democratic Party,13,36,63.52482994892426
1053,Sarlahi,Sarlahi-2,Independent,5,62,54.4643041204769
1054,Sarlahi,Sarlahi-1,Rastriya Janata Party Nepal,10141,72,60.73501488553102
1055,Sarlahi,Sarlahi-1,Nepali Congress,8534,44,61.66232503022971
1056,Sarlahi,Sarlahi-1,Naya Shakti Party Nepal,4006,46,60.0557791081694
1057,Sarlahi,Sarlahi-1,Nepal Communist Party (Maoist Center),3722,61,51.44865041331429
1058,Sarlahi,Sarlahi-1,Rastriya Prajatantra Party,401,49,54.33538874395375
1059,Sarlahi,Sarlahi-1,Deshbhakta Janaganatantrik Morcha Nepal,261,30,64.43026978962682
1060,Sarlahi,Sarlahi-1,Nepal Federal Socialist Party,206,39,51.8451288159901
1061,Sarlahi,Sarlahi-1,Nepali Janata Dal,168,47,62.58064908170126
1062,Sarlahi,Sarlahi-1,Independent,46,31,56.9529592999629
1063,Sarlahi,Sarlahi-1,Independent,30,44,66.02777609098851
1064,Sarlahi,Sarlahi-1,Independent,22,38,60.02200673240776
1065,Sarlahi,Sarlahi-1,Independent,14,47,61.698418834311504
1066,Sarlahi,Sarlahi-1,Independent,12,58,51.44989017321274
1067,Sarlahi,Sarlahi-1,Independent,11,47,63.753901986787966
1068,Sarlahi,Sarlahi-1,Independent,10,42,63.7747316000476
1069,Sarlahi,Sarlahi-1,Independent,8,39,61.22938257906904
1070,Sarlahi,Sarlahi-1,Independent,8,55,65.58515830449255
1071,Sarlahi,Sarlahi-1,Independent,7,37,51.58921528788304
1072,Sarlahi,Sarlahi-2,Federal Socialist Forum Nepal,15778,41,50.67810015444032
1073,Sarlahi,Sarlahi-2,Nepali Congress,11015,65,51.32028040276855
1074,Sarlahi,Sarlahi-2,Nepal Communist Party (Maoist Center),3867,51,61.85878585241723
1075,Sarlahi,Sarlahi-2,Nepal Federal Socialist Party,307,42,51.00461763327906
1076,Sarlahi,Sarlahi-2,Independent,293,53,64.7980964534349
1077,Sarlahi,Sarlahi-2,Nepali Janata Dal,211,36,56.53253417662141
1078,Sarlahi,Sarlahi-2,Deshbhakta Janaganatantrik Morcha Nepal,197,29,55.744832278145815
1079,Sarlahi,Sarlahi-2,Independent,147,36,67.02259828371095
1080,Sarlahi,Sarlahi-2,Unified Rastriya Prajatantra Party (Nationalist),127,44,62.3988675489728
1081,Sarlahi,Sarlahi-2,Naya Shakti Party Nepal,110,36,59.41973549054019
1082,Sarlahi,Sarlahi-2,Independent,64,50,52.73541753823588
1083,Sarlahi,Sarlahi-2,Independent,62,38,51.94321524146733
1084,Sarlahi,Sarlahi-2,Independent,57,26,53.82379361172731
1085,Sarlahi,Sarlahi-2,Rastriya Prajatantra Party,53,63,64.56912004185766
1086,Sarlahi,Sarlahi-2,Independent,51,50,51.96236106152882
1087,Sarlahi,Sarlahi-2,Independent,21,32,55.02201823083651
1088,Sarlahi,Sarlahi-2,Independent,18,42,65.95997944653146
1089,Sarlahi,Sarlahi-2,Independent,18,42,56.25552714515684
1090,Sarlahi,Sarlahi-2,Independent,12,33,63.64093178172846
1091,Sarlahi,Sarlahi-2,Independent,11,38,50.10775628202898
1092,Sarlahi,Sarlahi-2,Independent,11,49,60.105409947404056
1093,Sarlahi,Sarlahi-2,Independent,6,40,59.0327867765997
1094,Sarlahi,Sarlahi-1,Nepal Communist Party (UML),20246,58,53.90800801576962
1095,Sarlahi,Sarlahi-1,Nepali Congress,7050,73,64.97716644032828
1096,Sarlahi,Sarlahi-1,Rastriya Janata Party Nepal,5956,38,56.16857096128448
1097,Sarlahi,Sarlahi-1,Rastriya Prajatantra Party,561,56,55.94625950834715
1098,Sarlahi,Sarlahi-1,Naya Shakti Party Nepal,325,36,66.75247934588461
1099,Sarlahi,Sarlahi-1,Nepal Federal Socialist Party,302,51,52.41366973590931
1100,Sarlahi,Sarlahi-1,Independent,51,50,64.6305529264963
1101,Sarlahi,Sarlahi-1,Independent,48,28,53.52325887738697
1102,Sarlahi,Sarlahi-1,Independent,36,33,64.53738534067979
1103,Sarlahi,Sarlahi-2,Federal Socialist Forum Nepal,11368,32,50.35815771822671
1104,Sarlahi,Sarlahi-2,Nepali Congress,9297,59,51.54623182597874
1105,Sarlahi,Sarlahi-2,Nepal Communist Party (Maoist Center),5979,37,60.04877000469924
1106,Sarlahi,Sarlahi-2,Independent,1991,55,63.75278157447398
1107,Sarlahi,Sarlahi-2,Rastriya Prajatantra Party,625,36,57.50562294509419
1108,Sarlahi,Sarlahi-2,Independent,309,46,57.4656959996467
1109,Sarlahi,Sarlahi-2,Unified Rastriya Prajatantra Party (Nationalist),177,33,64.52273646173444
1110,Sarlahi,Sarlahi-2,Independent,112,53,57.60759858879056
1111,Sarlahi,Sarlahi-2,Independent,89,47,51.80559870082442
1112,Sarlahi,Sarlahi-2,Independent,40,40,57.245062926412416
1113,Sarlahi,Sarlahi-2,Independent,37,35,65.14520280380573
1114,Sarlahi,Sarlahi-2,Independent,37,36,59.65323700310015
1115,Sarlahi,Sarlahi-2,Independent,32,47,53.53743294909896
1116,Sarlahi,Sarlahi-2,Independent,28,46,66.25137276128571
1117,Sarlahi,Sarlahi-2,Independent,12,37,52.20544980091258
1118,Sarlahi,Sarlahi-1,Nepali Congress,14242,39,55.53373052918013
1119,Sarlahi,Sarlahi-1,Nepal Communist Party (Maoist Center),10753,47,55.864356543775685
1120,Sarlahi,Sarlahi-1,Rastriya Janata Party Nepal,6479,42,59.327303855628834
1121,Sarlahi,Sarlahi-1,Unified Rastriya Prajatantra Party (Nationalist),190,52,57.758149731464016
1122,Sarlahi,Sarlahi-1,Nepal Janata Party,135,37,62.17608740217808
1123,Sarlahi,Sarlahi-1,Nepal Workers and Peasants Party,75,30,61.3778988079232
1124,Sarlahi,Sarlahi-1,Rastriya Prajatantra Party,49,53,61.76464155601502
1125,Sarlahi,Sarlahi-1,Independent,31,31,66.7121235259679
1126,Sarlahi,Sarlahi-1,Independent,23,45,52.46551579171864
1127,Sarlahi,Sarlahi-1,Naya Shakti Party Nepal,19,42,53.132045790480696
1128,Sarlahi,Sarlahi-1,Deshbhakta Democratic Party,16,59,67.57534537864525
1129,Sarlahi,Sarlahi-1,Independent,14,28,56.67748598302323
1130,Sarlahi,Sarlahi-1,Independent,13,35,51.72547985834963
1131,Sarlahi,Sarlahi-1,Independent,11,57,66.28040442178825
1132,Sarlahi,Sarlahi-1,Independent,10,29,61.22197806659302
1133,Sarlahi,Sarlahi-1,Independent,10,43,58.86238187661263
1134,Sarlahi,Sarlahi-1,Independent,10,28,61.86967695923744
1135,Sarlahi,Sarlahi-1,Independent,9,36,57.41978782390203
1136,Sarlahi,Sarlahi-1,Independent,8,46,54.78270496744514
1137,Sarlahi,Sarlahi-1,Independent,3,29,57.69024085344316
1138,Sarlahi,Sarlahi-1,Independent,2,29,65.21719959124135
1139,Sarlahi,Sarlahi-2,Nepali Congress,11504,56,56.04648477075678
1140,Sarlahi,Sarlahi-2,Rastriya Janata Party Nepal,10756,52,61.41106728994328
1141,Sarlahi,Sarlahi-2,Nepal Communist Party (Maoist Center),4378,63,61.25391228936032
1142,Sarlahi,Sarlahi-2,Independent,2555,44,62.44635386824336
1143,Sarlahi,Sarlahi-2,Nepali Janata Dal,251,44,59.332616864011406
1144,Sarlahi,Sarlahi-2,Rastriya Prajatantra Party,193,56,51.38663250443306
1145,Sarlahi,Sarlahi-2,Deshbhakta Democratic Party,99,37,65.3645528713074
1146,Sarlahi,Sarlahi-2,Unified Rastriya Prajatantra Party (Nationalist),85,35,56.84149312305132
1147,Sarlahi,Sarlahi-2,Naya Shakti Party Nepal,82,41,59.019194863955725
1148,Sarlahi,Sarlahi-2,Independent,46,67,62.496351178147584
1149,Sarlahi,Sarlahi-2,Independent,41,49,53.31346628781562
1150,Sarlahi,Sarlahi-2,Independent,29,39,60.49408323595295
1151,Sarlahi,Sarlahi-2,Independent,23,38,57.10320882128364
1152,Sarlahi,Sarlahi-2,Independent,20,45,60.8465202247838
1153,Sarlahi,Sarlahi-2,Independent,10,38,61.328417960548975
1154,Sarlahi,Sarlahi-2,Independent,8,59,50.26080993222748
1155,Sarlahi,Sarlahi-2,Independent,7,33,64.03310579251699
1156,Sarlahi,Sarlahi-2,Independent,5,35,50.3521432577956
1157,रसुवा,रसुवा-1,Nepali Congress,6976,41,61.28244169069404
1158,रसुवा,रसुवा-1,Nepal Communist Party (UML),5152,49,59.499385033548776
1159,रसुवा,रसुवा-1,Independent,113,48,54.26080928262648
1160,रसुवा,रसुवा-1,Mongol National Organization,84,65,62.542893340340434
1161,रसुवा,रसुवा-1,Unified Rastriya Prajatantra Party (Nationalist),17,65,54.70797598683036
1162,रसुवा,रसुवा-1,Independent,15,27,55.51838453055107
1163,रसुवा,रसुवा-1,Independent,7,27,61.49473434030388
1164,रसुवा,रसुवा-2,Naya Shakti Party Nepal,7040,39,63.91533501364741
1165,रसुवा,रसुवा-2,Nepal Communist Party (Maoist Center),5692,46,60.15195853941034
1166,रसुवा,रसुवा-2,Mongol National Organization,50,56,65.5430024858697
1167,रसुवा,रसुवा-2,Nepal Workers and Peasants Party,41,35,60.00018401040782
1168,रसुवा,रसुवा-2,Independent,25,28,50.455890940833946
1169,Dhading,Dhading-1,Nepal Communist Party (UML),27332,61,58.152401301354026
1170,Dhading,Dhading-1,Nepali Congress,13647,42,60.94133131856926
1171,Dhading,Dhading-1,Bibeksheel Sajha Party,375,27,66.52108643998513
1172,Dhading,Dhading-1,Naya Shakti Party Nepal,307,30,60.83231615407477
1173,Dhading,Dhading-1,Independent,113,53,66.04895388223979
1174,Dhading,Dhading-1,Mongol National Organization,59,27,67.57963865026335
1175,Dhading,Dhading-1,Independent,24,36,65.53104147911097
1176,Dhading,Dhading-1,Independent,13,32,64.10064733767999
1177,Dhading,Dhading-2,Nepal Communist Party (Maoist Center),23382,46,64.5226953063561
1178,Dhading,Dhading-2,Nepali Congress,10407,47,56.66555546199936
1179,Dhading,Dhading-2,Naya Shakti Party Nepal,376,28,62.798349721021474
1180,Dhading,Dhading-2,Independent,74,28,61.0545385246913
1181,Dhading,Dhading-2,Independent,51,43,66.69252873009643
1182,Dhading,Dhading-2,Independent,16,42,53.07995187493293
1183,Dhading,Dhading-1,Nepal Communist Party (UML),20368,51,56.28568243253677
1184,Dhading,Dhading-1,Nepali Congress,19018,51,65.396408442126
1185,Dhading,Dhading-1,Naya Shakti Party Nepal,247,41,52.30533699997712
1186,Dhading,Dhading-1,Mongol National Organization,88,72,57.78912326994698
1187,Dhading,Dhading-1,Independent,75,32,50.23860978213618
1188,Dhading,Dhading-1,Rastriya Janata Party Nepal,40,26,62.88847584836776
1189,Dhading,Dhading-1,Independent,17,36,66.40590805665383
1190,Dhading,Dhading-1,Independent,10,28,52.071834400449625
1191,Dhading,Dhading-1,Independent,9,46,63.35938365207393
1192,Dhading,Dhading-1,Independent,9,47,59.27050830056736
1193,Dhading,Dhading-1,Independent,9,53,53.38383691728254
1194,Dhading,Dhading-1,Independent,7,26,59.57428524545124
1195,Dhading,Dhading-1,Independent,7,30,51.51473435620027
1196,Dhading,Dhading-1,Independent,6,41,57.28832714494107
1197,Dhading,Dhading-1,Independent,5,32,50.110767553007406
1198,Dhading,Dhading-1,Independent,5,35,53.760012960551535
1199,Dhading,Dhading-1,Independent,3,29,52.6904810130904
1200,Dhading,Dhading-2,Nepal Communist Party (Maoist Center),17605,43,56.25838862378438
1201,Dhading,Dhading-2,Rastriya Prajatantra Party,15774,41,63.796917660753095
1202,Dhading,Dhading-2,Naya Shakti Party Nepal,616,43,58.49548086383673
1203,Dhading,Dhading-2,Mongol National Organization,197,31,67.46274296694833
1204,Dhading,Dhading-2,Independent,75,43,53.38146099571335
1205,Dhading,Dhading-2,Independent,66,29,61.09223457598133
1206,Dhading,Dhading-2,Independent,47,39,54.57064692036782
1207,Dhading,Dhading-2,Independent,37,52,61.407538021302514
1208,नुवाकोट,नुवाकोट-1,Nepal Communist Party (Maoist Center),18137,34,66.03137940127228
1209,नुवाकोट,नुवाकोट-1,Nepali Congress,13368,58,51.14618916873338
1210,नुवाकोट,नुवाकोट-1,Unified Rastriya Prajatantra Party (Nationalist),532,54,61.04973400735014
1211,नुवाकोट,नुवाकोट-1,Bibeksheel Sajha Party,381,31,51.52608129140985
1212,नुवाकोट,नुवाकोट-1,Naya Shakti Party Nepal,125,36,60.87908884081284
1213,नुवाकोट,नुवाकोट-1,Independent,59,47,64.9940698646928
1214,नुवाकोट,नुवाकोट-2,Nepal Communist Party (UML),20509,41,60.11910010907961
1215,नुवाकोट,नुवाकोट-2,Nepali Congress,12217,49,67.34617270192328
1216,नुवाकोट,नुवाकोट-2,Unified Rastriya Prajatantra Party (Nationalist),557,60,56.80488111315681
