,District,Const,WParty,WVotes,Age,TurnOut%
644,सिन्धुली,सिन्धुली-1,Nepal Workers and Peasants Party,83,41,50.955927577559976
645,सिन्धुली,सिन्धुली-1,Independent,78,69,59.15795814843515
646,सिन्धुली,सिन्धुली-1,Nepal Communist Party Marxist (Pushpalal),77,64,55.40764535296782
647,सिन्धुली,सिन्धुली-1,Independent,28,52,55.14179929613815
648,सिन्धुली,सिन्धुली-1,Independent,21,29,57.1188340328296
649,सिन्धुली,सिन्धुली-2,Nepal Communist Party (Maoist Center) (Unified Symbol),27517,46,53.462539377712126
650,सिन्धुली,सिन्धुली-2,Nepal Communist Party (UML),21687,54,62.25487980889951
651,सिन्धुली,सिन्धुली-2,Rastriya Swatantra Party,1553,29,61.843067000815886
652,सिन्धुली,सिन्धुली-2,Rastriya Prajatantra Party,1340,52,60.6035266369584
653,सिन्धुली,सिन्धुली-2,Independent,701,30,55.47363459866992
654,सिन्धुली,सिन्धुली-2,Mongol National Organization,438,39,59.50018022679173
655,सिन्धुली,सिन्धुली-2,Janasamajwadi Party Nepal,125,32,60.69373787493488
656,सिन्धुली,सिन्धुली-2,Tamang Saling Democratic Party,85,50,51.1505972808969
657,सिन्धुली,सिन्धुली-2,Nepal Workers and Peasants Party,45,37,54.83583891504279
658,धनुषा,धनुषा-1,"Janata Samajwadi Party, Nepal",27431,58,59.74633815509767
659,धनुषा,धनुषा-1,Nepal Communist Party (Maoist Center) (Unified Symbol),21483,64,60.235798864609485
660,धनुषा,धनुषा-1,Janamat Party,14467,52,62.109343606966696
661,धनुषा,धनुषा-1,Rastriya Prajatantra Party,8273,53,55.61802478842104
662,धनुषा,धनुषा-1,Rastriya Swatantra Party,364,49,57.42682549152386
663,धनुषा,धनुषा-1,Independent,317,43,51.3167800963995
664,धनुषा,धनुषा-1,Samajik Ekata Party (Unified Symbol),129,37,56.673505993476894
665,धनुषा,धनुषा-1,Independent,91,48,53.80547060557132
666,धनुषा,धनुषा-1,Independent,90,30,53.10874082690346
667,धनुषा,धनुषा-1,Nepal Sadbhavana Party,84,62,52.30464116684519
668,धनुषा,धनुषा-1,Rastriya Prajatantra Party Nepal,78,61,58.456933108921056
669,धनुषा,धनुषा-1,Independent,55,51,51.23923136567161
670,धनुषा,धनुषा-1,Independent,37,41,57.673847602286266
671,धनुषा,धनुषा-1,Independent,34,39,53.08005607235586
672,धनुषा,धनुषा-1,Independent,34,50,52.936444361327794
673,धनुषा,धनुषा-1,Independent,22,53,52.85746570798584
674,धनुषा,धनुषा-1,Independent,16,64,50.63772525861543
675,धनुषा,धनुषा-1,Independent,15,39,57.79347274657249
676,धनुषा,धनुषा-1,Independent,15,37,53.214017466129086
677,धनुषा,धनुषा-1,Independent,14,49,60.41837895069787
678,धनुषा,धनुषा-1,Independent,14,36,50.68247071995455
679,धनुषा,धनुषा-1,Independent,12,38,51.68940901902028
680,धनुषा,धनुषा-1,Independent,8,35,60.512862335518896
681,धनुषा,धनुषा-1,Independent,8,55,53.63272570269944
682,धनुषा,धनुषा-1,Independent,7,35,57.617798095968325
683,धनुषा,धनुषा-2,Nepali Congress,20112,60,57.69157073429968
684,धनुषा,धनुषा-2,Nepal Communist Party (UML),19955,45,58.51925528193684
685,धनुषा,धनुषा-2,Nepal Communist Party (Unified Socialist),13605,68,50.955927577559976
686,धनुषा,धनुषा-2,"Janata Samajwadi Party, Nepal",12901,73,59.15795814843515
687,धनुषा,धनुषा-2,Janamat Party,9992,56,55.40764535296782
688,धनुषा,धनुषा-2,Rastriya Prajatantra Party,366,54,55.14179929613815
689,धनुषा,धनुषा-2,"Janata Pragatisheel Party, Nepal",256,65,57.1188340328296
690,धनुषा,धनुषा-2,Rastriya Swatantra Party,246,26,53.462539377712126
691,धनुषा,धनुषा-2,Independent,57,33,62.25487980889951
692,धनुषा,धनुषा-2,Independent,42,49,61.843067000815886
693,धनुषा,धनुषा-2,Independent,31,25,60.6035266369584
694,धनुषा,धनुषा-2,Independent,26,57,55.47363459866992
695,धनुषा,धनुषा-2,Independent,24,49,59.50018022679173
696,धनुषा,धनुषा-2,Independent,23,54,60.69373787493488
697,धनुषा,धनुषा-2,Independent,18,64,51.1505972808969
698,धनुषा,धनुषा-2,Independent,11,37,54.83583891504279
699,धनुषा,धनुषा-3,Nepal Communist Party (UML),33388,46,59.74633815509767
700,धनुषा,धनुषा-3,"Democratic Socialist Party, Nepal",23686,55,60.235798864609485
701,धनुषा,धनुषा-3,Janamat Party,7374,44,62.109343606966696
702,धनुषा,धनुषा-3,Rastriya Prajatantra Party,656,53,55.61802478842104
703,धनुषा,धनुषा-3,Independent,571,56,57.42682549152386
704,धनुषा,धनुषा-3,Rastriya Swatantra Party,433,36,51.3167800963995
705,धनुषा,धनुषा-3,Historic Democratic Janata Party Nepal,359,33,56.673505993476894
706,धनुषा,धनुषा-3,Rastriya Prajatantra Party Nepal,260,51,53.80547060557132
707,धनुषा,धनुषा-3,Nepal Janata Party,201,56,53.10874082690346
708,धनुषा,धनुषा-3,Independent,187,68,52.30464116684519
709,धनुषा,धनुषा-3,Bahujan Ekata Party Nepal,102,64,58.456933108921056
710,धनुषा,धनुषा-3,Independent,78,40,51.23923136567161
711,धनुषा,धनुषा-3,Independent,70,35,57.673847602286266
712,धनुषा,धनुषा-3,Nepal Workers and Peasants Party,68,47,53.08005607235586
713,धनुषा,धनुषा-3,Independent,65,46,52.936444361327794
714,धनुषा,धनुषा-3,Independent,63,26,52.85746570798584
715,धनुषा,धनुषा-3,Independent,51,46,50.63772525861543
716,धनुषा,धनुषा-3,Independent,50,50,57.79347274657249
717,धनुषा,धनुषा-3,Independent,38,46,53.214017466129086
718,धनुषा,धनुषा-3,Independent,35,54,60.41837895069787
719,धनुषा,धनुषा-3,Independent,25,35,50.68247071995455
720,धनुषा,धनुषा-3,Independent,21,41,51.68940901902028
721,धनुषा,धनुषा-3,Independent,18,47,60.512862335518896
722,धनुषा,धनुषा-3,Independent,16,53,53.63272570269944
723,धनुषा,धनुषा-3,Independent,16,28,57.617798095968325
724,धनुषा,धनुषा-3,Independent,14,47,57.69157073429968
725,धनुषा,धनुषा-3,Independent,13,34,58.51925528193684
726,धनुषा,धनुषा-3,Independent,11,25,50.955927577559976
727,धनुषा,धनुषा-3,Independent,10,25,59.15795814843515
728,धनुषा,धनुषा-3,Independent,7,25,55.40764535296782
729,धनुषा,धनुषा-3,Independent,7,55,55.14179929613815
730,धनुषा,धनुषा-4,Nepal Communist Party (UML),32236,61,57.1188340328296
731,धनुषा,धनुषा-4,Nepali Congress,32112,60,53.462539377712126
732,धनुषा,धनुषा-4,"Janata Samajwadi Party, Nepal",5212,66,62.25487980889951
733,धनुषा,धनुषा-4,Independent,4343,27,61.843067000815886
734,धनुषा,धनुषा-4,Rastriya Swatantra Party,1121,43,60.6035266369584
735,धनुषा,धनुषा-4,Rastriya Prajatantra Party,837,59,55.47363459866992
736,धनुषा,धनुषा-4,Nepal Democratic Party,204,60,59.50018022679173
737,धनुषा,धनुषा-4,Nepal Communist Party,166,57,60.69373787493488
738,धनुषा,धनुषा-4,Independent,148,59,51.1505972808969
739,धनुषा,धनुषा-4,Independent,95,46,54.83583891504279
740,धनुषा,धनुषा-4,"Janata Pragatisheel Party, Nepal",84,63,59.74633815509767
741,धनुषा,धनुषा-4,Independent,36,26,60.235798864609485
742,धनुषा,धनुषा-4,Independent,33,39,62.109343606966696
743,धनुषा,धनुषा-4,Independent,31,25,55.61802478842104
744,धनुषा,धनुषा-4,Independent,22,48,57.42682549152386
745,धनुषा,धनुषा-4,Independent,15,52,51.3167800963995
746,धनुषा,धनुषा-4,Independent,14,46,56.673505993476894
747,धनुषा,धनुषा-4,Independent,12,43,53.80547060557132
748,धनुषा,धनुषा-4,Independent,11,25,53.10874082690346
749,धनुषा,धनुषा-4,Independent,9,36,52.30464116684519
750,धनुषा,धनुषा-4,Independent,5,55,58.456933108921056
751,धनुषा,धनुषा-4,Independent,5,27,51.23923136567161
752,धनुषा,धनुषा-4,Independent,5,25,57.673847602286266
753,धनुषा,धनुषा-4,Independent,3,46,53.08005607235586
754,धनुषा,धनुषा-4,Independent,3,34,52.936444361327794
755,धनुषा,धनुषा-4,Independent,2,38,52.85746570798584
756,धनुषा,धनुषा-4,Independent,2,33,50.63772525861543
757,धनुषा,धनुषा-4,Independent,1,29,57.79347274657249
758,धनुषा,धनुषा-4,Independent,1,35,53.214017466129086
759,Mahottari,Mahottari-1,Nepal Communist Party (UML),23402,58,60.41837895069787
760,Mahottari,Mahottari-1,Nepal Communist Party (Maoist Center) (Unified Symbol),22372,65,50.68247071995455
761,Mahottari,Mahottari-1,Independent,7812,44,51.68940901902028
762,Mahottari,Mahottari-1,Janamat Party,3598,40,60.512862335518896
763,Mahottari,Mahottari-1,Rastriya Swatantra Party,2064,39,53.63272570269944
764,Mahottari,Mahottari-1,Rastriya Prajatantra Party,974,29,57.617798095968325
765,Mahottari,Mahottari-1,Nepali Congress (BP),637,66,57.69157073429968
766,Mahottari,Mahottari-1,Independent,275,30,58.51925528193684
767,Mahottari,Mahottari-1,Rastriya Janamukti Party,226,51,50.955927577559976
768,Mahottari,Mahottari-1,Rastriya Prajatantra Party Nepal,179,34,59.15795814843515
769,Mahottari,Mahottari-1,Independent,64,53,55.40764535296782
770,Mahottari,Mahottari-1,Independent,39,48,55.14179929613815
771,Mahottari,Mahottari-1,Independent,38,35,57.1188340328296
772,Mahottari,Mahottari-1,Independent,37,35,53.462539377712126
773,Mahottari,Mahottari-1,Independent,21,60,62.25487980889951
774,Mahottari,Mahottari-2,"Democratic Socialist Party, Nepal",25190,68,61.843067000815886
775,Mahottari,Mahottari-2,Terai-Madhesh Democratic Party,11120,70,60.6035266369584
776,Mahottari,Mahottari-2,Nepal Communist Party (UML),10258,63,55.47363459866992
777,Mahottari,Mahottari-2,Janamat Party,5971,54,59.50018022679173
778,Mahottari,Mahottari-2,Nepal Federal Socialist Party,818,43,60.69373787493488
779,Mahottari,Mahottari-2,Rastriya Swatantra Party,360,38,51.1505972808969
780,Mahottari,Mahottari-2,Independent,312,38,54.83583891504279
781,Mahottari,Mahottari-2,Rastriya Prajatantra Party Nepal,242,56,59.74633815509767
782,Mahottari,Mahottari-2,Janajagaran Party Nepal,237,46,60.235798864609485
783,Mahottari,Mahottari-2,Independent,220,37,62.109343606966696
784,Mahottari,Mahottari-2,Independent,116,36,55.61802478842104
785,Mahottari,Mahottari-2,Independent,115,59,57.42682549152386
786,Mahottari,Mahottari-2,Independent,64,39,51.3167800963995
787,Mahottari,Mahottari-2,Independent,45,31,56.673505993476894
788,Mahottari,Mahottari-2,Independent,35,28,53.80547060557132
789,Mahottari,Mahottari-2,Independent,35,36,53.10874082690346
790,Mahottari,Mahottari-2,Independent,28,54,52.30464116684519
791,Mahottari,Mahottari-3,"Democratic Socialist Party, Nepal",16375,80,58.456933108921056
792,Mahottari,Mahottari-3,"Janata Samajwadi Party, Nepal",14325,60,51.23923136567161
793,Mahottari,Mahottari-3,Independent,12733,52,57.673847602286266
794,Mahottari,Mahottari-3,Nepal Federal Socialist Party,4949,68,53.08005607235586
795,Mahottari,Mahottari-3,Janamat Party,4252,35,52.936444361327794
796,Mahottari,Mahottari-3,Terai-Madhesh Democratic Party,1083,67,52.85746570798584
797,Mahottari,Mahottari-3,Nationalist People's Party,342,49,50.63772525861543
798,Mahottari,Mahottari-3,Rastriya Janamukti Party,342,48,57.79347274657249
799,Mahottari,Mahottari-3,Independent,212,59,53.214017466129086
800,Mahottari,Mahottari-3,Independent,111,39,60.41837895069787
801,Mahottari,Mahottari-3,Nepal Sadbhavana Party,107,35,50.68247071995455
802,Mahottari,Mahottari-3,Rastriya Prajatantra Party Nepal,99,42,51.68940901902028
803,Mahottari,Mahottari-3,Unified Shakti Nepal,96,42,60.512862335518896
804,Mahottari,Mahottari-3,Independent,74,58,53.63272570269944
805,Mahottari,Mahottari-3,Independent,65,29,57.617798095968325
806,Mahottari,Mahottari-3,Independent,63,49,57.69157073429968
807,Mahottari,Mahottari-3,Independent,54,30,58.51925528193684
808,Mahottari,Mahottari-3,Independent,42,55,50.955927577559976
809,Mahottari,Mahottari-3,Independent,37,39,59.15795814843515
810,Mahottari,Mahottari-3,Independent,24,45,55.40764535296782
811,Mahottari,Mahottari-3,Independent,18,51,55.14179929613815
812,Mahottari,Mahottari-4,Nepali Congress,25448,63,57.1188340328296
813,Mahottari,Mahottari-4,"Janata Samajwadi Party, Nepal",21331,51,53.462539377712126
814,Mahottari,Mahottari-4,Janamat Party,10059,47,62.25487980889951
815,Mahottari,Mahottari-4,"Janata Pragatisheel Party, Nepal",498,65,61.843067000815886
816,Mahottari,Mahottari-4,Hamro Nepali Party,450,56,60.6035266369584
817,Mahottari,Mahottari-4,Nepal for Nepali Party,251,43,55.47363459866992
818,Mahottari,Mahottari-4,Independent,240,69,59.50018022679173
819,Mahottari,Mahottari-4,Bahujan Ekata Party Nepal,231,26,60.69373787493488
820,Mahottari,Mahottari-4,Independent,138,38,51.1505972808969
821,Mahottari,Mahottari-4,Rastriya Janamukti Party,77,45,54.83583891504279
822,Mahottari,Mahottari-4,Independent,38,59,59.74633815509767
823,Mahottari,Mahottari-4,Independent,32,52,60.235798864609485
824,Mahottari,Mahottari-4,Independent,31,45,62.109343606966696
825,Mahottari,Mahottari-4,Independent,9,39,55.61802478842104
826,Sarlahi,Sarlahi-1,"Democratic Socialist Party, Nepal",24838,58,57.42682549152386
827,Sarlahi,Sarlahi-1,Independent,18404,51,51.3167800963995
828,Sarlahi,Sarlahi-1,"Janata Samajwadi Party, Nepal",14255,43,56.673505993476894
829,Sarlahi,Sarlahi-1,Janamat Party,4096,36,53.80547060557132
830,Sarlahi,Sarlahi-1,Rastriya Swatantra Party,3253,30,53.10874082690346
831,Sarlahi,Sarlahi-1,Rastriya Prajatantra Party,2229,56,52.30464116684519
832,Sarlahi,Sarlahi-1,Independent,1722,52,58.456933108921056
833,Sarlahi,Sarlahi-1,Independent,728,48,51.23923136567161
834,Sarlahi,Sarlahi-1,Independent,446,42,57.673847602286266
835,Sarlahi,Sarlahi-1,Janasamajwadi Party Nepal,314,44,53.08005607235586
836,Sarlahi,Sarlahi-1,Independent,273,35,52.936444361327794
837,Sarlahi,Sarlahi-1,Independent,191,49,52.85746570798584
838,Sarlahi,Sarlahi-1,Independent,189,42,50.63772525861543
839,Sarlahi,Sarlahi-1,Independent,146,41,57.79347274657249
840,Sarlahi,Sarlahi-1,Nepal Workers and Peasants Party,115,51,53.214017466129086
841,Sarlahi,Sarlahi-1,Independent,70,42,60.41837895069787
842,Sarlahi,Sarlahi-1,Independent,38,65,50.68247071995455
843,Sarlahi,Sarlahi-1,Independent,35,60,51.68940901902028
844,Sarlahi,Sarlahi-1,Independent,32,27,60.512862335518896
845,Sarlahi,Sarlahi-2,Nepal Communist Party (Maoist Center) (Unified Symbol),23529,85,53.63272570269944
846,Sarlahi,Sarlahi-2,"Democratic Socialist Party, Nepal",21518,63,57.617798095968325
847,Sarlahi,Sarlahi-2,Nepal Communist Party (UML),14819,58,57.69157073429968
848,Sarlahi,Sarlahi-2,Janamat Party,6554,42,58.51925528193684
849,Sarlahi,Sarlahi-2,Nepal Federal Socialist Party,1064,62,50.955927577559976
850,Sarlahi,Sarlahi-2,Hamro Nepali Party,906,58,59.15795814843515
851,Sarlahi,Sarlahi-2,Rastriya Prajatantra Party,676,35,55.40764535296782
852,Sarlahi,Sarlahi-2,Rastriya Swatantra Party,569,31,55.14179929613815
853,Sarlahi,Sarlahi-2,Bahujan Ekata Party Nepal,412,51,57.1188340328296
854,Sarlahi,Sarlahi-2,Independent,113,28,53.462539377712126
855,Sarlahi,Sarlahi-2,Independent,78,54,62.25487980889951
856,Sarlahi,Sarlahi-2,Independent,56,42,61.843067000815886
857,Sarlahi,Sarlahi-2,Independent,45,33,60.6035266369584
858,Sarlahi,Sarlahi-2,Independent,44,51,55.47363459866992
859,Sarlahi,Sarlahi-2,Independent,34,31,59.50018022679173
860,Sarlahi,Sarlahi-2,Independent,32,51,60.69373787493488
861,Sarlahi,Sarlahi-2,Independent,20,27,51.1505972808969
862,Sarlahi,Sarlahi-3,Nepal Communist Party (UML),32938,55,54.83583891504279
863,Sarlahi,Sarlahi-3,Nepal Communist Party (Maoist Center) (Unified Symbol),32168,50,59.74633815509767
864,Sarlahi,Sarlahi-3,Janamat Party,5519,49,60.235798864609485
865,Sarlahi,Sarlahi-3,Rastriya Swatantra Party,3566,40,62.109343606966696
866,Sarlahi,Sarlahi-3,Bahujan Ekata Party Nepal,1115,43,55.61802478842104
867,Sarlahi,Sarlahi-3,Hamro Nepali Party,578,44,57.42682549152386
868,Sarlahi,Sarlahi-3,Mongol National Organization,486,53,51.3167800963995
869,Sarlahi,Sarlahi-3,Independent,454,25,56.673505993476894
870,Sarlahi,Sarlahi-3,Independent,138,51,53.80547060557132
871,Sarlahi,Sarlahi-3,Independent,118,42,53.10874082690346
872,Sarlahi,Sarlahi-3,Independent,52,33,52.30464116684519
873,Sarlahi,Sarlahi-3,Independent,49,48,58.456933108921056
874,Sarlahi,Sarlahi-3,Independent,18,26,51.23923136567161
875,Sarlahi,Sarlahi-4,Independent,20017,52,57.673847602286266
876,Sarlahi,Sarlahi-4,Nepali Congress,18253,69,53.08005607235586
877,Sarlahi,Sarlahi-4,Independent,14622,26,52.936444361327794
878,Sarlahi,Sarlahi-4,"Janata Samajwadi Party, Nepal",5813,48,52.85746570798584
879,Sarlahi,Sarlahi-4,Bahujan Ekata Party Nepal,5158,47,50.63772525861543
880,Sarlahi,Sarlahi-4,Janamat Party,3429,66,57.79347274657249
881,Sarlahi,Sarlahi-4,Rastriya Prajatantra Party,537,42,53.214017466129086
882,Sarlahi,Sarlahi-4,Nepal Janata Party,318,60,60.41837895069787
883,Sarlahi,Sarlahi-4,Rastriya Swatantra Party,306,29,50.68247071995455
884,Sarlahi,Sarlahi-4,"Janata Pragatisheel Party, Nepal",238,54,51.68940901902028
885,Sarlahi,Sarlahi-4,Hamro Nepali Party,147,28,60.512862335518896
886,Sarlahi,Sarlahi-4,Independent,145,39,53.63272570269944
887,Sarlahi,Sarlahi-4,Nepal Federal Socialist Party,94,57,57.617798095968325
888,Sarlahi,Sarlahi-4,Independent,58,37,57.69157073429968
889,Sarlahi,Sarlahi-4,Independent,54,44,58.51925528193684
890,Sarlahi,Sarlahi-4,Independent,49,39,50.955927577559976
891,Sarlahi,Sarlahi-4,Gandhiwadi Party Nepal,16,27,59.15795814843515
892,Sarlahi,Sarlahi-4,Independent,13,40,55.40764535296782
893,Sarlahi,Sarlahi-4,Independent,10,66,55.14179929613815
894,Sarlahi,Sarlahi-4,Independent,6,29,57.1188340328296
895,रसुवा,रसुवा-1,Nepali Congress,18235,45,53.462539377712126
896,रसुवा,रसुवा-1,Nepal Communist Party (UML),8614,62,62.25487980889951
897,रसुवा,रसुवा-1,Mongol National Organization,210,34,61.843067000815886
898,रसुवा,रसुवा-1,Rastriya Swatantra Party,165,57,60.6035266369584
899,रसुवा,रसुवा-1,Rastriya Prajatantra Party,75,37,55.47363459866992
900,रसुवा,रसुवा-1,Independent,71,53,59.50018022679173
901,रसुवा,रसुवा-1,Independent,28,41,60.69373787493488
902,रसुवा,रसुवा-1,Janasamajwadi Party Nepal,13,26,51.1505972808969
903,रसुवा,रसुवा-1,Nepal Workers and Peasants Party,9,46,54.83583891504279
904,रसुवा,रसुवा-1,Independent,7,37,59.74633815509767
905,Dhading,Dhading-1,Nepal Communist Party (Unified Socialist),36018,66,60.235798864609485
906,Dhading,Dhading-1,Nepal Communist Party (UML),27997,57,62.109343606966696
907,Dhading,Dhading-1,Rastriya Swatantra Party,12494,25,55.61802478842104
908,Dhading,Dhading-1,Mongol National Organization,882,29,57.42682549152386
909,Dhading,Dhading-1,"Janata Samajwadi Party, Nepal",129,45,51.3167800963995
910,Dhading,Dhading-1,Independent,117,62,56.673505993476894
911,Dhading,Dhading-1,Nepal Workers and Peasants Party,108,62,53.80547060557132
912,Dhading,Dhading-1,Janasamajwadi Party Nepal,94,32,53.10874082690346
913,Dhading,Dhading-1,Independent,53,33,52.30464116684519
914,Dhading,Dhading-1,Independent,12,32,58.456933108921056
915,Dhading,Dhading-1,Independent,9,32,51.23923136567161
916,Dhading,Dhading-1,Independent,9,43,57.673847602286266
917,Dhading,Dhading-1,Independent,8,37,53.08005607235586
918,Dhading,Dhading-1,Independent,5,31,52.936444361327794
919,Dhading,Dhading-2,Nepali Congress,34736,61,52.85746570798584
920,Dhading,Dhading-2,Nepal Communist Party (UML),24190,63,50.63772525861543
921,Dhading,Dhading-2,Rastriya Swatantra Party,5569,51,57.79347274657249
922,Dhading,Dhading-2,Mongol National Organization,1111,30,53.214017466129086
923,Dhading,Dhading-2,"Janata Samajwadi Party, Nepal",248,41,60.41837895069787
924,Dhading,Dhading-2,Nepali Congress (BP),214,60,50.68247071995455
925,Dhading,Dhading-2,Independent,92,49,51.68940901902028
926,Dhading,Dhading-2,Independent,69,48,60.512862335518896
927,Dhading,Dhading-2,Independent,52,34,53.63272570269944
928,Dhading,Dhading-2,Independent,30,49,57.617798095968325
929,Dhading,Dhading-2,Independent,20,46,57.69157073429968
930,Dhading,Dhading-2,Independent,16,35,58.51925528193684
931,Dhading,Dhading-2,Independent,14,38,50.955927577559976
932,Dhading,Dhading-2,Independent,8,61,59.15795814843515
933,नुवाकोट,नुवाकोट-1,Nepal Communist Party (Maoist Center) (Unified Symbol),26548,59,55.40764535296782
934,नुवाकोट,नुवाकोट-1,Nepal Communist Party (UML),23465,46,55.14179929613815
935,नुवाकोट,नुवाकोट-1,Rastriya Swatantra Party,6113,41,57.1188340328296
936,नुवाकोट,नुवाकोट-1,Rastriya Prajatantra Party,1611,50,53.462539377712126
937,नुवाकोट,नुवाकोट-1,Nepal Communist Party (Marxist-Leninist),970,37,62.25487980889951
938,नुवाकोट,नुवाकोट-1,Mongol National Organization,246,28,61.843067000815886
939,नुवाकोट,नुवाकोट-1,Independent,188,43,60.6035266369584
940,नुवाकोट,नुवाकोट-1,Hamro Nepali Party,184,28,55.47363459866992
941,नुवाकोट,नुवाकोट-1,"Janata Samajwadi Party, Nepal",149,48,59.50018022679173
942,नुवाकोट,नुवाकोट-1,Independent,132,28,60.69373787493488
943,नुवाकोट,नुवाकोट-1,Nepal Workers and Peasants Party,116,35,51.1505972808969
944,नुवाकोट,नुवाकोट-1,Janasamajwadi Party Nepal,78,37,54.83583891504279
945,नुवाकोट,नुवाकोट-1,Federal Democratic National Front,71,26,59.74633815509767
946,नुवाकोट,नुवाकोट-1,Rastriya Prajatantra Party Nepal,52,45,60.235798864609485
947,नुवाकोट,नुवाकोट-1,"Democratic Socialist Party, Nepal",47,29,62.109343606966696
948,नुवाकोट,नुवाकोट-1,Nepali Congress (BP),45,55,55.61802478842104
949,नुवाकोट,नुवाकोट-1,Independent,6,39,57.42682549152386
950,नुवाकोट,नुवाकोट-2,Nepali Congress,28107,75,51.3167800963995
951,नुवाकोट,नुवाकोट-2,Rastriya Swatantra Party,16477,57,56.673505993476894
952,नुवाकोट,नुवाकोट-2,Nepal Communist Party (UML),15561,65,53.80547060557132
953,नुवाकोट,नुवाकोट-2,Rastriya Prajatantra Party,1571,54,53.10874082690346
954,नुवाकोट,नुवाकोट-2,Mongol National Organization,713,29,52.30464116684519
955,नुवाकोट,नुवाकोट-2,Independent,187,30,58.456933108921056
956,नुवाकोट,नुवाकोट-2,Independent,108,26,51.23923136567161
957,नुवाकोट,नुवाकोट-2,"Democratic Socialist Party, Nepal",98,35,57.673847602286266
958,नुवाकोट,नुवाकोट-2,Independent,89,40,53.08005607235586
959,नुवाकोट,नुवाकोट-2,Janasamajwadi Party Nepal,53,32,52.936444361327794
960,नुवाकोट,नुवाकोट-2,Nepal Workers and Peasants Party,40,61,52.85746570798584
961,काठमाडौं,काठमाडौं-1,Nepali Congress,7143,66,50.63772525861543
962,काठमाडौं,काठमाडौं-1,Rastriya Prajatantra Party,7018,57,57.79347274657249
963,काठमाडौं,काठमाडौं-1,Rastriya Swatantra Party,4115,35,53.214017466129086
964,काठमाडौं,काठमाडौं-1,Nepal Communist Party (UML),3532,41,60.41837895069787
965,काठमाडौं,काठमाडौं-1,Nepal Sushasan Party (Unified Symbol),3124,58,50.68247071995455
966,काठमाडौं,काठमाडौं-1,Nepal for Nepali Party,590,65,51.68940901902028
967,काठमाडौं,काठमाडौं-1,Hamro Nepali Party,150,39,60.512862335518896
968,काठमाडौं,काठमाडौं-1,Nepal Communist Party (Marxist-Leninist),92,63,53.63272570269944
969,काठमाडौं,काठमाडौं-1,Nepali Congress (BP),76,39,57.617798095968325
970,काठमाडौं,काठमाडौं-1,Nepal Workers and Peasants Party,50,62,57.69157073429968
971,काठमाडौं,काठमाडौं-1,Independent,36,33,58.51925528193684
972,काठमाडौं,काठमाडौं-1,Bibeksheel Sajha Party,30,40,50.955927577559976
973,काठमाडौं,काठमाडौं-1,Maulik Jarokilo Party,23,37,59.15795814843515
974,काठमाडौं,काठमाडौं-1,"Democratic Socialist Party, Nepal",22,44,55.40764535296782
975,काठमाडौं,काठमाडौं-1,Janamat Party,22,35,55.14179929613815
976,काठमाडौं,काठमाडौं-1,Independent,20,50,57.1188340328296
977,काठमाडौं,काठमाडौं-1,Nepalism,19,64,53.462539377712126
978,काठमाडौं,काठमाडौं-1,Nationalist People's Party,18,64,62.25487980889951
979,काठमाडौं,काठमाडौं-1,Rastriya Prajatantra Party Nepal,17,63,61.843067000815886
980,काठमाडौं,काठमाडौं-1,Rastriya Janamukti Party,16,50,60.6035266369584
981,काठमाडौं,काठमाडौं-1,Independent,12,51,55.47363459866992
982,काठमाडौं,काठमाडौं-1,Janasamajwadi Party Nepal,8,49,59.50018022679173
983,काठमाडौं,काठमाडौं-1,Amul Parivartan Masiha Party Nepal,7,51,60.69373787493488
984,काठमाडौं,काठमाडौं-1,Federal Democratic National Front,6,43,51.1505972808969
985,काठमाडौं,काठमाडौं-1,Independent,5,39,54.83583891504279
986,काठमाडौं,काठमाडौं-1,Independent,3,30,59.74633815509767
987,काठमाडौं,काठमाडौं-1,Independent,3,39,60.235798864609485
988,काठमाडौं,काठमाडौं-1,Independent,3,45,62.109343606966696
989,काठमाडौं,काठमाडौं-1,Independent,2,49,55.61802478842104
990,काठमाडौं,काठमाडौं-1,Independent,2,49,57.42682549152386
991,काठमाडौं,काठमाडौं-1,Independent,1,29,51.3167800963995
992,काठमाडौं,काठमाडौं-1,Independent,1,42,56.673505993476894
993,काठमाडौं,काठमाडौं-2,Rastriya Swatantra Party,15238,27,53.80547060557132
994,काठमाडौं,काठमाडौं-2,Nepal Communist Party (UML),11566,56,53.10874082690346
995,काठमाडौं,काठमाडौं-2,Rastriya Prajatantra Party,11024,35,52.30464116684519
996,काठमाडौं,काठमाडौं-2,Nepal Communist Party (Maoist Center) (Unified Symbol),9459,44,58.456933108921056
997,काठमाडौं,काठमाडौं-2,Sachet Nepali Party (Unified Symbol),949,51,51.23923136567161
998,काठमाडौं,काठमाडौं-2,Hamro Nepali Party,633,42,57.673847602286266
999,काठमाडौं,काठमाडौं-2,Independent,242,30,53.08005607235586
1000,काठमाडौं,काठमाडौं-2,Nepal Workers and Peasants Party,236,41,52.936444361327794
1001,काठमाडौं,काठमाडौं-2,Independent,218,58,52.85746570798584
1002,काठमाडौं,काठमाडौं-2,Bibeksheel Sajha Party,202,40,50.63772525861543
1003,काठमाडौं,काठमाडौं-2,Janamat Party,164,57,57.79347274657249
1004,काठमाडौं,काठमाडौं-2,Independent,119,37,53.214017466129086
1005,काठमाडौं,काठमाडौं-2,Independent,94,31,60.41837895069787
